epoch_loss
750.4549168178013
705.5335518973214
657.839603969029
627.3774523053851
597.6121455601284
566.1407470703125
532.2350333077567
477.31415012904574
464.47303553989957
417.04014369419644
404.49451228550504
416.889151436942
399.0413731166295
351.1604897635324
348.0180130004883
323.4704840523856
314.5920878819057
315.99436950683594
303.8337936401367
286.5316870553153
293.3672659737723
259.615234375
267.80234963553295
257.14070565359935
243.04360416957311
245.9261234828404
231.27486964634485
242.86751992361886
210.59275545392717
205.51813561575753
213.9220188685826
200.79859379359655
202.89752742222376
212.10799135480607
177.11702837262834
189.23520524161202
187.38871928623743
186.91066414969308
183.96523502894811
153.38144084385462
151.0695746285575
157.79182488577706
176.55758340018136
159.06797899518693
164.21606390816825
157.77410125732422
139.29060091291154
143.85125350952148
131.96902084350586
129.60233415876115
