epoch_loss
142.90293611798967
123.39811161586216
126.21473421369281
125.98326982770648
109.47402490888324
96.02885382516044
99.4197815486363
100.34292112077985
82.9190308707101
84.99310084751674
96.28150394984654
90.11138098580497
77.20542962210519
72.98097801208496
72.25894546508789
64.54510457175118
69.47442872183663
69.7023127419608
71.78913879394531
64.42235810416085
64.53683662414551
65.12366907937187
57.63121155330113
59.178315026419504
56.538505281720845
57.25917053222656
52.20714936937605
63.601349694388254
58.0027700151716
58.85933085850307
53.1945858001709
61.19082341875349
46.57089001791818
55.10625566755022
57.597324643816265
54.81862258911133
54.67229407174246
52.98221451895578
50.951132093157085
48.776636941092356
54.45768642425537
49.89427947998047
45.729889733450754
48.92345918927874
51.501091548374724
50.32109873635428
58.65572765895298
48.20138045719692
43.25762489863804
44.565609795706614
